"","SurveyNumber","FieldNumber","qpcr_a","qpcr_b","qpcr_c","toeclip_extracted","swab_extracted","successful culture?","dayCaptured","monthCaptured","yearCaptured","Taxon","Site","SVL_mm","Mass_g","TissueTaken","Sex","Lifestage","Latitude","Longitude","Elevation_feet","Elevation_m","Locality","Site_name","Capture_time","Comments","picture","max_temp_daily","min_temp_daily","mean_temp_at_hour","mean_rel_humidity_at_hour","max_relative_humidity","min_relative_humidity","max_temp_monthly","min_temp_monthly","bay_area_only","other_permit","ZE_1","ZE_2","ZE_3"
"721",74,"IDR711",0,0,0,NA,"y","n",15,"September",2019,"Rana_boylii","Stebbins","33",NA,"swab, toeclip, culture","male","adult",38.50113,-122.09959,603,183.8,"stream","creek_trail_crossing","20_02","too windy for weights; possible nuptia pad - male?","DSC0697-0698",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"722",74,"IDR712",0,0,0,NA,"y","n",15,"September",2019,"Pseudacris_regilla","Stebbins","26.5",NA,"swab, toeclip","female","adult",38.50071,-122.09948,430,131.1,"stream","creek_trail_crossing","21_40","too windy for weights","DSC0701-0703",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"723",74,"IDR713",0,0,0,NA,"y","n",15,"September",2019,"Rana_boylii","Stebbins","26",NA,"swab, toeclip, culture",NA,"juvenile",38.5008,-122.09943,439,133.8,"stream","creek_trail_crossing","21_45","too windy for weights","DSC0707-0710",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"724",74,"IDR714",0,0,0,NA,"y","n",15,"September",2019,"Rana_boylii","Stebbins","29",NA,"swab, toeclip",NA,"juvenile",38.5008,-122.09943,439,133.8,"stream","creek_trail_crossing","21_48","too windy for weights","DSC0711-0714",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"725",75,"IDR715",0.051867828,0.039009523,0.022056747,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","47","14","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","20_44",NA,"DSC0733",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"4.149426222","3.120761812",1.76453976
"726",75,"IDR716",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","102",">100","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","20_57",NA,"DSC0734-0736",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"727",75,"IDR717",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","50","13.5","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_02",NA,"DSC0737-0738",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"728",75,"IDR718",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","48","14","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_05",NA,"DSC0739-0740",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"729",75,"IDR719",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","46","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_07",NA,"DSC0741-0742",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"730",75,"IDR720",0.179669648,0.263848394,0.102154657,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","45","10","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_08",NA,"DSC0743-0744",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"14.37357187","21.10787153",8.17237258
"731",75,"IDR721",0.017247127,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","46","12","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_13",NA,"DSC0745-0747",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"1.37977019","0",0
"732",75,"IDR722",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","48","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_20",NA,"DSC0748",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"733",75,"IDR723",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","49","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_25",NA,"DSC0749-0750",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"734",75,"IDR724",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","46.5","12","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_35",NA,"DSC0751-0752",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"735",75,"IDR725",1.745395899,0.022592731,0.0315766,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","45","10","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_44",NA,"DSC753-0754",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"139.6316719","1.807418466",2.526127994
"736",75,"IDR726",0,0,0,NA,"y","y",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","46","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_53","worm on chest","DSC0755",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"737",75,"IDR727",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","51","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"738",75,"IDR728",0,0,0,NA,"y","n",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","46","12","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","21_57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"739",75,"IDR729",0,0,0,NA,"y","y",22,"0vember",2019,"Lithobates_catesbeianus","Blue Oak Ranch","45","11","swab, toeclip, culture, RNA",NA,"juvenile",37.37931,-121.73188,1868,569.4,"pond","cabin_pond","22_09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"740",76,"IDR730",0,0.018746981,0,NA,"y","n",23,"0vember",2019,"Pseudacris_sp","Pleasanton Ridge","19.5","1.5","swab, culture, RNA",NA,"adult",37.64527,-121.91831,1739,530,"pond","PRPND009","14_03",NA,"DSC0756",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","1.499758512",0
"741",76,"IDR731",0,0,0,NA,"y","n",23,"0vember",2019,"Pseudacris_sp","Pleasanton Ridge","20","1","swab, culture, RNA",NA,"adult",37.64527,-121.91831,1739,530,"pond","PRPND010","15_04",NA,"DSC0761-0762",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"742",76,"IDR732",0,0,0,NA,"y","n",23,"0vember",2019,"Pseudacris_sp","Pleasanton Ridge","20","1","swab, culture, RNA",NA,"adult",37.64527,-121.91831,1739,530,"pond","PRPND011","15_10",NA,"DSC0763-0764",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"743",77,"IDR733",0,0,0,NA,"y","n",23,"0vember",2019,"Lithobates_catesbeianus","Pleasanton Ridge","45","8.5","swab, culture, RNA",NA,"juvenile",37.6472,-121.91929,1829,557.5,"pond","PRPND010","17_21","missing eye and part of lips of right side","DSC0765-0770",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"744",78,"IDR734",0,0,0,NA,"y","n",24,"0vember",2019,"Pseudacris_sp","Garin Dry Creek","35","3","swab, culture, RNA","male","adult",37.61185,-122.0044,186,56.7,"pond","GDPND004","12_42",NA,"DSC0774-0776",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"745",80,"IDR735",0,0,0,NA,"y","n",24,"0vember",2019,"Pseudacris_sp","Garin Dry Creek","23","2.5","swab, culture, RNA",NA,"adult",37.62908,-122.01187,10,3,"pond","GDPND014","15_24",NA,"DSC0782-0784",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"746",80,"IDR736",0.05030448,0.025389595,0.128320858,NA,"y","n",24,"0vember",2019,"Pseudacris_sp","Garin Dry Creek","21",NA,"swab, culture, RNA",NA,"adult",37.62908,-122.01187,10,3,"pond","GDPND014","15_36",NA,"DSC0785",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"4.0243584","2.031167597",10.26566863
"747",80,"IDR737",0,0,0,NA,"y","n",24,"0vember",2019,"Pseudacris_sp","Garin Dry Creek","19.5","1","swab, toeclip, culture, RNA",NA,"adult",37.62908,-122.01187,10,3,"pond","GDPND014","15_45",NA,"DSC0786-0787",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"748",81,"IDR738",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","23",NA,"swab, toeclip, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","19_30","too windy for weights","DSC0788",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"749",81,"IDR739",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","22.5",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","19_32","too windy for weights","DSC0789-0790",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"750",81,"IDR740",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","21",NA,"swab, toeclip, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","19_47","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"751",81,"IDR741",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","23",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_05","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"752",81,"IDR742",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","19",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_05","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"753",81,"IDR743",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","23",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_06","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"754",81,"IDR744",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","19",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_12","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"755",81,"IDR745",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","20",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_12","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"756",81,"IDR746",0,0,0,NA,"y","n",25,"0vember",2019,"Pseudacris_regilla","Blue Oak Ranch","19",NA,"swab, culture, RNA",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_20","too windy for weights",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"757",82,"IDR747",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33","4","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"758",82,"IDR748",0.117431737,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","30","2.2","swab, RNA","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"9.394538999","0",0
"759",82,"IDR749",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","31","7.5","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"760",82,"IDR750",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33","3.5","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"761",82,"IDR751",1.29376936,0.415490896,0.716539323,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","35","3.75","swab, culture","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"103.5015488","33.23927164",57.32314587
"762",82,"IDR752",14.01819134,3.216251612,4.600777149,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","31.5","3","swab, culture","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"1121.455307","257.3001289",368.0621719
"763",82,"IDR753",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34.5","3.25","swab, culture","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"764",82,"IDR754",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","32","10","swab, culture","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"765",82,"IDR755",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","35","4","swab","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"766",82,"IDR756",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33.5","3","swab","male","adult",NA,NA,NA,NA,"pond","gramp_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"767",83,"IDR757",0.204995096,0,0.098953128,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34","2.5","swab, toeclip, culture, RNA","male","adult",37.37931,-121.73188,1868,569.4,"pond","cabin_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"16.39960766","0",7.916250229
"768",83,"IDR758",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33","3.5","swab, toeclip, culture, RNA","male","adult",37.37931,-121.73188,1868,569.4,"pond","cabin_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"769",83,"IDR759",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","36","3.5","swab, toeclip, culture, RNA","male","adult",37.37931,-121.73188,1868,569.4,"pond","cabin_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"770",83,"IDR760",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33.5","4","swab, toeclip, culture, RNA","male","adult",37.37931,-121.73188,1868,569.4,"pond","cabin_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"771",84,"IDR761",0.031714533,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34","4","swab, toeclip, culture, RNA","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"2.537162602","0",0
"772",84,"IDR762",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34","3.25","swab, toeclip, culture, RNA","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"773",84,"IDR763",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","37","4","swab, toeclip, culture, RNA","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"774",84,"IDR764",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","35","3.5","swab, toeclip, culture, RNA","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"775",84,"IDR765",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","31","4","swab, toeclip, culture","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"776",84,"IDR766",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34","3.25","swab, toeclip, culture, RNA","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"777",84,"IDR767",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","29.5","4","swab, toeclip, culture","female","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"778",84,"IDR768",0.020876333,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","32","4","swab, toeclip, culture","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"1.670106649","0",0
"779",84,"IDR769",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","33","3","swab, toeclip, culture","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"780",84,"IDR770",0,0,0,NA,"y","n",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","36.5","6.75","swab, toeclip, culture","female","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"0","0",0
"781",84,"IDR771",0.233040839,0.038489684,0.029427204,NA,"y","y",25,"January",2020,"Pseudacris_regilla","Blue Oak Ranch","34","3","swab, toeclip, culture","male","adult",37.37985,-121.74673,2353,717.2,"pond","west_pond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"18.64326715","3.079174757",2.354176342
"782",85,"IDR772",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","32","2","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","PRPND003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"783",87,"IDR773",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","35","3.5","swab, culture , RNA","male","adult",NA,NA,NA,NA,"pond","PRPND010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"784",87,"IDR774",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","39","8.5","swab, culture, RNA","female","adult",NA,NA,NA,NA,"pond","PRPND010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"785",87,"IDR775",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge",NA,NA,"RNA","male","adult",NA,NA,NA,NA,"pond","PRPND010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"786",88,"IDR776",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","35","3","swab, culture","male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"787",88,"IDR777",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","28","2",NA,"male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"788",88,"IDR778",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","37","3.5",NA,"male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"789",88,"IDR779",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","32","4.5",NA,"male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"790",88,"IDR780",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","35","2",NA,"male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"791",88,"IDR781",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","76","2",NA,"male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"792",88,"IDR782",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","29","4","swab, culture","male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"793",88,"IDR783",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","30","3.25","swab, culture","male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"794",88,"IDR784",0,0,0,NA,"y","n",26,"January",2020,"Pseudacris_regilla","Pleasanton Ridge","29","1.75","swab, culture","male","adult",NA,NA,NA,NA,"pond","PRPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"795",89,"IDR785",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","29","2.5","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"796",89,"IDR786",NA,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","32","2","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"797",89,"IDR787",NA,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","43","5","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,"DYING WHEN FOUND, DIED WHILE CAPTURED",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"798",89,"IDR788",0.104121231,0.089656845,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","31","2","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"8.329698443","7.172547579",0
"799",89,"IDR789",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","36","4","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"800",89,"IDR790",0.417210549,0.34742099,0.337894678,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","36","4","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"33.37684393","27.79367924",27.03157425
"801",89,"IDR791",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","33","4","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,"MISSING SKIN SEE PHOTOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"802",89,"IDR792",0.103650115,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","39","4","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"8.292009234","0",0
"803",89,"IDR793",0.144331753,0.034811486,0.063365586,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","31","2.5","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"11.54654026","2.784918845",5.069246888
"804",89,"IDR794",0.218898535,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","30","3","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"17.51188278","0",0
"805",91,"IDR795",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","36","4.5","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"806",91,"IDR796",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","35","4","swab, culture","male","adult",NA,NA,NA,NA,"pond","GDPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
"807",91,"IDR797",0,0,0,NA,"y","n",27,"January",2020,"Pseudacris_regilla","Garin Dry Creek","36","3.5","swab, culture, RNA","male","adult",NA,NA,NA,NA,"pond","GDPND009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"0","0",0
